anio,prov_id,prov_nombre,grupo_edad_5,sexo,proy_pob,pob_est
2009,74,San Luis,60 a 64,Mujer,8052,8686
2009,74,San Luis,60 a 64,Varón,7688,8248
2009,74,San Luis,65 a 69,Mujer,6659,7089
2009,74,San Luis,65 a 69,Varón,6015,6342
2009,74,San Luis,70 a 74,Mujer,5188,5361
2009,74,San Luis,70 a 74,Varón,4260,4428
2009,74,San Luis,75 a 79,Mujer,3914,4146
2009,74,San Luis,75 a 79,Varón,2899,3125
2009,74,San Luis,80+,Mujer,4685,5366
2009,74,San Luis,80+,Varón,2548,2829
2009,78,Santa Cruz,20 a 24,Mujer,10296,11255
2009,78,Santa Cruz,20 a 24,Varón,11321,12416
2009,78,Santa Cruz,25 a 29,Mujer,10773,11885
2009,78,Santa Cruz,25 a 29,Varón,11677,13062
2009,78,Santa Cruz,30 a 34,Mujer,10510,11848
2009,78,Santa Cruz,30 a 34,Varón,11285,12985
2009,78,Santa Cruz,35 a 39,Mujer,9177,9799
2009,78,Santa Cruz,35 a 39,Varón,9861,10603
2009,78,Santa Cruz,40 a 44,Mujer,7672,8053
2009,78,Santa Cruz,40 a 44,Varón,8327,8657
2009,78,Santa Cruz,45 a 49,Mujer,6787,7244
2009,78,Santa Cruz,45 a 49,Varón,7466,7945
2009,78,Santa Cruz,50 a 54,Mujer,5491,6095
2009,78,Santa Cruz,50 a 54,Varón,6183,6795
2009,78,Santa Cruz,55 a 59,Mujer,4375,4900
2009,78,Santa Cruz,55 a 59,Varón,4805,5336
2009,78,Santa Cruz,60 a 64,Mujer,3447,3756
2009,78,Santa Cruz,60 a 64,Varón,3632,3829
2009,78,Santa Cruz,65 a 69,Mujer,2660,2844
2009,78,Santa Cruz,65 a 69,Varón,2528,2629
2009,78,Santa Cruz,70 a 74,Mujer,1887,2049
2009,78,Santa Cruz,70 a 74,Varón,1788,1870
2009,78,Santa Cruz,75 a 79,Mujer,1309,1463
2009,78,Santa Cruz,75 a 79,Varón,1074,1191
2009,78,Santa Cruz,80+,Mujer,1268,1495
2009,78,Santa Cruz,80+,Varón,826,984
2009,82,Santa Fe,20 a 24,Mujer,135457,135228
2009,82,Santa Fe,20 a 24,Varón,136317,135868
2009,82,Santa Fe,25 a 29,Mujer,127894,131404
2009,82,Santa Fe,25 a 29,Varón,128481,131552
2009,82,Santa Fe,30 a 34,Mujer,120334,127131
2009,82,Santa Fe,30 a 34,Varón,119463,125448
2009,82,Santa Fe,35 a 39,Mujer,104938,106784
2009,82,Santa Fe,35 a 39,Varón,102862,104200
2009,82,Santa Fe,40 a 44,Mujer,94189,94373
2009,82,Santa Fe,40 a 44,Varón,90985,91312
2009,82,Santa Fe,45 a 49,Mujer,92200,92785
2009,82,Santa Fe,45 a 49,Varón,87928,88330
2009,82,Santa Fe,50 a 54,Mujer,86933,88072
2009,82,Santa Fe,50 a 54,Varón,81793,82833
2009,82,Santa Fe,55 a 59,Mujer,80495,82277
2009,82,Santa Fe,55 a 59,Varón,74326,75919
2009,82,Santa Fe,60 a 64,Mujer,72864,74102
2009,82,Santa Fe,60 a 64,Varón,63917,64976
2009,82,Santa Fe,65 a 69,Mujer,62813,62846
2009,82,Santa Fe,65 a 69,Varón,51475,51678
2009,82,Santa Fe,70 a 74,Mujer,54585,54369
2009,82,Santa Fe,70 a 74,Varón,40301,40250
2009,82,Santa Fe,75 a 79,Mujer,46420,46489
2009,82,Santa Fe,75 a 79,Varón,29506,29661
2009,82,Santa Fe,80+,Mujer,62226,67309
2009,82,Santa Fe,80+,Varón,28896,30934
2009,86,Santiago del Estero,20 a 24,Mujer,36104,36039
2009,86,Santiago del Estero,20 a 24,Varón,35966,35768
2009,86,Santiago del Estero,25 a 29,Mujer,32870,33652
2009,86,Santiago del Estero,25 a 29,Varón,32197,32587
2009,86,Santiago del Estero,30 a 34,Mujer,30387,32713
2009,86,Santiago del Estero,30 a 34,Varón,30025,31550
2009,86,Santiago del Estero,35 a 39,Mujer,25971,27236
2009,86,Santiago del Estero,35 a 39,Varón,25860,26810
2009,86,Santiago del Estero,40 a 44,Mujer,22001,22255
2009,86,Santiago del Estero,40 a 44,Varón,22290,22630
2009,86,Santiago del Estero,45 a 49,Mujer,20069,20371
2009,86,Santiago del Estero,45 a 49,Varón,20490,20669
2009,86,Santiago del Estero,50 a 54,Mujer,18487,19147
2009,86,Santiago del Estero,50 a 54,Varón,18881,19275
2009,86,Santiago del Estero,55 a 59,Mujer,16246,17131
2009,86,Santiago del Estero,55 a 59,Varón,16626,17632
2009,86,Santiago del Estero,60 a 64,Mujer,13838,14221
2009,86,Santiago del Estero,60 a 64,Varón,13654,14217
2009,86,Santiago del Estero,65 a 69,Mujer,11331,11560
2009,86,Santiago del Estero,65 a 69,Varón,10509,10823
2009,86,Santiago del Estero,70 a 74,Mujer,9328,9447
2009,86,Santiago del Estero,70 a 74,Varón,7890,8010
2009,86,Santiago del Estero,75 a 79,Mujer,7122,7322
2009,86,Santiago del Estero,75 a 79,Varón,5350,5538
2009,86,Santiago del Estero,80+,Mujer,8652,9462
2009,86,Santiago del Estero,80+,Varón,5225,5468
2009,90,Tucumán,20 a 24,Mujer,64505,64145
2009,90,Tucumán,20 a 24,Varón,64228,63837
2009,90,Tucumán,25 a 29,Mujer,58377,59743
2009,90,Tucumán,25 a 29,Varón,57608,58760
2009,90,Tucumán,30 a 34,Mujer,54596,58606
2009,90,Tucumán,30 a 34,Varón,53513,57210
2009,90,Tucumán,35 a 39,Mujer,46131,47632
2009,90,Tucumán,35 a 39,Varón,44518,45885
2009,90,Tucumán,40 a 44,Mujer,39717,39744
2009,90,Tucumán,40 a 44,Varón,37836,37992
2009,90,Tucumán,45 a 49,Mujer,38051,38087
2009,90,Tucumán,45 a 49,Varón,35724,35635
2009,90,Tucumán,50 a 54,Mujer,36338,37567
2009,90,Tucumán,50 a 54,Varón,34210,34879
2009,90,Tucumán,55 a 59,Mujer,31429,34092
2009,90,Tucumán,55 a 59,Varón,29938,32454
2009,90,Tucumán,60 a 64,Mujer,26260,27793
2009,90,Tucumán,60 a 64,Varón,24112,25794
2009,90,Tucumán,65 a 69,Mujer,20835,21092
2009,90,Tucumán,65 a 69,Varón,17934,18363
2009,90,Tucumán,70 a 74,Mujer,16715,16786
2009,90,Tucumán,70 a 74,Varón,13050,13076
2009,90,Tucumán,75 a 79,Mujer,13425,13914
2009,90,Tucumán,75 a 79,Varón,9306,9580
2009,90,Tucumán,80+,Mujer,14871,16936
2009,90,Tucumán,80+,Varón,8534,9437
2009,94,Tierra del Fuego,20 a 24,Mujer,4910,5334
2009,94,Tierra del Fuego,20 a 24,Varón,5221,5718
2009,94,Tierra del Fuego,25 a 29,Mujer,5223,5613
2009,94,Tierra del Fuego,25 a 29,Varón,5361,5861
2009,94,Tierra del Fuego,30 a 34,Mujer,5259,5685
2009,94,Tierra del Fuego,30 a 34,Varón,5451,5951
2009,94,Tierra del Fuego,35 a 39,Mujer,4842,4899
2009,94,Tierra del Fuego,35 a 39,Varón,5014,5032
2009,94,Tierra del Fuego,40 a 44,Mujer,4244,4322
2009,94,Tierra del Fuego,40 a 44,Varón,4399,4384
2009,94,Tierra del Fuego,45 a 49,Mujer,3889,4343
2009,94,Tierra del Fuego,45 a 49,Varón,4188,4548
2009,94,Tierra del Fuego,50 a 54,Mujer,2852,3463
2009,94,Tierra del Fuego,50 a 54,Varón,3331,3888
2009,94,Tierra del Fuego,55 a 59,Mujer,1965,2447
2009,94,Tierra del Fuego,55 a 59,Varón,2198,2689
2009,94,Tierra del Fuego,60 a 64,Mujer,1387,1631
2009,94,Tierra del Fuego,60 a 64,Varón,1449,1742
2009,94,Tierra del Fuego,65 a 69,Mujer,929,1046
2009,94,Tierra del Fuego,65 a 69,Varón,906,1024
2009,94,Tierra del Fuego,70 a 74,Mujer,644,713
2009,94,Tierra del Fuego,70 a 74,Varón,559,631
2009,94,Tierra del Fuego,75 a 79,Mujer,422,480
2009,94,Tierra del Fuego,75 a 79,Varón,318,358
2009,94,Tierra del Fuego,80+,Mujer,359,532
2009,94,Tierra del Fuego,80+,Varón,211,268
2013,02,CABA,20 a 24,Mujer,107904,116572
2013,02,CABA,20 a 24,Varón,104110,111726
2013,02,CABA,25 a 29,Mujer,123291,122615
2013,02,CABA,25 a 29,Varón,117246,116490
2013,02,CABA,30 a 34,Mujer,122399,123148
2013,02,CABA,30 a 34,Varón,116349,117011
2013,02,CABA,35 a 39,Mujer,117873,112931
2013,02,CABA,35 a 39,Varón,111330,105455
2013,02,CABA,40 a 44,Mujer,103449,95002
2013,02,CABA,40 a 44,Varón,94699,85885
2013,02,CABA,45 a 49,Mujer,90235,90855
2013,02,CABA,45 a 49,Varón,79438,78726
2013,02,CABA,50 a 54,Mujer,90183,92557
2013,02,CABA,50 a 54,Varón,75821,76659
2013,02,CABA,55 a 59,Mujer,89792,88716
2013,02,CABA,55 a 59,Varón,71739,70233
2013,02,CABA,60 a 64,Mujer,84693,84016
2013,02,CABA,60 a 64,Varón,64174,63364
2013,02,CABA,65 a 69,Mujer,77973,75282
2013,02,CABA,65 a 69,Varón,55541,53532
2013,02,CABA,70 a 74,Mujer,67500,65286
2013,02,CABA,70 a 74,Varón,44250,42547
2013,02,CABA,75 a 79,Mujer,56207,56642
2013,02,CABA,75 a 79,Varón,32565,32679
2013,02,CABA,80+,Mujer,101073,101710
2013,02,CABA,80+,Varón,43536,43137
2013,06,Buenos Aires,20 a 24,Mujer,650938,637039
2013,06,Buenos Aires,20 a 24,Varón,660503,643442
2013,06,Buenos Aires,25 a 29,Mujer,625637,604955
2013,06,Buenos Aires,25 a 29,Varón,628689,604625
2013,06,Buenos Aires,30 a 34,Mujer,608207,607257
2013,06,Buenos Aires,30 a 34,Varón,603247,598679
2013,06,Buenos Aires,35 a 39,Mujer,587668,541631
2013,06,Buenos Aires,35 a 39,Varón,575077,528202
2013,06,Buenos Aires,40 a 44,Mujer,511706,477017
2013,06,Buenos Aires,40 a 44,Varón,495245,459666
2013,06,Buenos Aires,45 a 49,Mujer,461300,450322
2013,06,Buenos Aires,45 a 49,Varón,439763,427517
2013,06,Buenos Aires,50 a 54,Mujer,435514,421117
2013,06,Buenos Aires,50 a 54,Varón,408022,394748
2013,06,Buenos Aires,55 a 59,Mujer,403317,390329
2013,06,Buenos Aires,55 a 59,Varón,368409,354844
2013,06,Buenos Aires,60 a 64,Mujer,367645,349449
2013,06,Buenos Aires,60 a 64,Varón,322774,308412
2013,06,Buenos Aires,65 a 69,Mujer,313977,286506
2013,06,Buenos Aires,65 a 69,Varón,262148,238875
2013,06,Buenos Aires,70 a 74,Mujer,250172,236637
2013,06,Buenos Aires,70 a 74,Varón,190442,178795
2013,06,Buenos Aires,75 a 79,Mujer,202198,199627
2013,06,Buenos Aires,75 a 79,Varón,134550,132750
2013,06,Buenos Aires,80+,Mujer,291747,273339
2013,06,Buenos Aires,80+,Varón,140751,131209
2013,10,Catamarca,20 a 24,Mujer,16454,15210
2013,10,Catamarca,20 a 24,Varón,17152,15603
2013,10,Catamarca,25 a 29,Mujer,14102,14318
2013,10,Catamarca,25 a 29,Varón,14350,14479
2013,10,Catamarca,30 a 34,Mujer,14402,14626
2013,10,Catamarca,30 a 34,Varón,14384,14522
2013,10,Catamarca,35 a 39,Mujer,13933,12433
2013,10,Catamarca,35 a 39,Varón,13813,12457
2013,10,Catamarca,40 a 44,Mujer,11493,10434
2013,10,Catamarca,40 a 44,Varón,11475,10481
2013,10,Catamarca,45 a 49,Mujer,9900,9405
2013,10,Catamarca,45 a 49,Varón,9870,9436
2013,10,Catamarca,50 a 54,Mujer,9091,8752
2013,10,Catamarca,50 a 54,Varón,9091,8823
2013,10,Catamarca,55 a 59,Mujer,8349,7896
2013,10,Catamarca,55 a 59,Varón,8334,7911
2013,10,Catamarca,60 a 64,Mujer,7221,6511
2013,10,Catamarca,60 a 64,Varón,7053,6323
2013,10,Catamarca,65 a 69,Mujer,5771,5165
2013,10,Catamarca,65 a 69,Varón,5296,4671
2013,10,Catamarca,70 a 74,Mujer,4407,4029
2013,10,Catamarca,70 a 74,Varón,3716,3322
2013,10,Catamarca,75 a 79,Mujer,3434,3361
2013,10,Catamarca,75 a 79,Varón,2518,2371
2013,10,Catamarca,80+,Mujer,4901,4389
2013,10,Catamarca,80+,Varón,2645,2409
2013,14,Córdoba,20 a 24,Mujer,145119,139053
2013,14,Córdoba,20 a 24,Varón,146555,139319
2013,14,Córdoba,25 a 29,Mujer,137220,133465
2013,14,Córdoba,25 a 29,Varón,137107,133052
2013,14,Córdoba,30 a 34,Mujer,132341,129784
2013,14,Córdoba,30 a 34,Varón,131697,128954
2013,14,Córdoba,35 a 39,Mujer,123777,112102
2013,14,Córdoba,35 a 39,Varón,121978,109432
2013,14,Córdoba,40 a 44,Mujer,105304,98908
2013,14,Córdoba,40 a 44,Varón,101388,94385
2013,14,Córdoba,45 a 49,Mujer,97005,95658
2013,14,Córdoba,45 a 49,Varón,91854,90751
2013,14,Córdoba,50 a 54,Mujer,92903,89379
2013,14,Córdoba,50 a 54,Varón,87130,83303
2013,14,Córdoba,55 a 59,Mujer,86134,84417
2013,14,Córdoba,55 a 59,Varón,78434,76474
2013,14,Córdoba,60 a 64,Mujer,80959,77783
2013,14,Córdoba,60 a 64,Varón,70474,67874
2013,14,Córdoba,65 a 69,Mujer,70902,64960
2013,14,Córdoba,65 a 69,Varón,58469,53668
2013,14,Córdoba,70 a 74,Mujer,56997,53543
2013,14,Córdoba,70 a 74,Varón,43329,40548
2013,14,Córdoba,75 a 79,Mujer,45571,44385
2013,14,Córdoba,75 a 79,Varón,30556,29613
2013,14,Córdoba,80+,Mujer,64509,60672
2013,14,Córdoba,80+,Varón,31092,29155
2013,18,Corrientes,20 a 24,Mujer,48842,44791
2013,18,Corrientes,20 a 24,Varón,48390,43377
2013,18,Corrientes,25 a 29,Mujer,40442,38908
2013,18,Corrientes,25 a 29,Varón,38652,37356
2013,18,Corrientes,30 a 34,Mujer,36927,36594
2013,18,Corrientes,30 a 34,Varón,35142,34492
2013,18,Corrientes,35 a 39,Mujer,34438,31806
2013,18,Corrientes,35 a 39,Varón,32029,29613
2013,18,Corrientes,40 a 44,Mujer,29749,28521
2013,18,Corrientes,40 a 44,Varón,27661,26812
2013,18,Corrientes,45 a 49,Mujer,27671,27398
2013,18,Corrientes,45 a 49,Varón,26158,26148
2013,18,Corrientes,50 a 54,Mujer,26227,25011
2013,18,Corrientes,50 a 54,Varón,24960,24118
2013,18,Corrientes,55 a 59,Mujer,23338,21860
2013,18,Corrientes,55 a 59,Varón,22517,21690
2013,18,Corrientes,60 a 64,Mujer,19715,17803
2013,18,Corrientes,60 a 64,Varón,19105,17316
2013,18,Corrientes,65 a 69,Mujer,15598,14259
2013,18,Corrientes,65 a 69,Varón,14372,12833
2013,18,Corrientes,70 a 74,Mujer,12293,11572
2013,18,Corrientes,70 a 74,Varón,10113,9174
2013,18,Corrientes,75 a 79,Mujer,9523,8936
2013,18,Corrientes,75 a 79,Varón,6691,6299
2013,18,Corrientes,80+,Mujer,12227,10929
2013,18,Corrientes,80+,Varón,6752,6201
2013,22,Chaco,20 a 24,Mujer,51842,47229
2013,22,Chaco,20 a 24,Varón,51684,46125
2013,22,Chaco,25 a 29,Mujer,43448,42573
2013,22,Chaco,25 a 29,Varón,41572,40685
2013,22,Chaco,30 a 34,Mujer,40936,39599
2013,22,Chaco,30 a 34,Varón,38847,37852
2013,22,Chaco,35 a 39,Mujer,36884,33260
2013,22,Chaco,35 a 39,Varón,34923,31520
2013,22,Chaco,40 a 44,Mujer,30886,29298
2013,22,Chaco,40 a 44,Varón,29101,27830
2013,22,Chaco,45 a 49,Mujer,28165,27726
2013,22,Chaco,45 a 49,Varón,26813,26755
2013,22,Chaco,50 a 54,Mujer,26534,25393
2013,22,Chaco,50 a 54,Varón,25595,24995
2013,22,Chaco,55 a 59,Mujer,23466,21502
2013,22,Chaco,55 a 59,Varón,22885,21398
2013,22,Chaco,60 a 64,Mujer,18934,16768
2013,22,Chaco,60 a 64,Varón,18307,16294
2013,22,Chaco,65 a 69,Mujer,14505,13429
2013,22,Chaco,65 a 69,Varón,13256,12069
2013,22,Chaco,70 a 74,Mujer,11575,11069
2013,22,Chaco,70 a 74,Varón,9349,8837
2013,22,Chaco,75 a 79,Mujer,8910,8279
2013,22,Chaco,75 a 79,Varón,6322,6064
2013,22,Chaco,80+,Mujer,10725,9522
2013,22,Chaco,80+,Varón,5918,5387
2013,26,Chubut,20 a 24,Mujer,21731,21062
2013,26,Chubut,20 a 24,Varón,22353,21591
2013,26,Chubut,25 a 29,Mujer,21697,21327
2013,26,Chubut,25 a 29,Varón,22204,22019
2013,26,Chubut,30 a 34,Mujer,22605,21540
2013,26,Chubut,30 a 34,Varón,23352,21926
2013,26,Chubut,35 a 39,Mujer,21057,18300
2013,26,Chubut,35 a 39,Varón,21477,18341
2013,26,Chubut,40 a 44,Mujer,17200,15462
2013,26,Chubut,40 a 44,Varón,17231,15345
2013,26,Chubut,45 a 49,Mujer,14964,14310
2013,26,Chubut,45 a 49,Varón,14837,14327
2013,26,Chubut,50 a 54,Mujer,13768,12834
2013,26,Chubut,50 a 54,Varón,13696,12815
2013,26,Chubut,55 a 59,Mujer,12077,11048
2013,26,Chubut,55 a 59,Varón,11835,10849
2013,26,Chubut,60 a 64,Mujer,10042,8891
2013,26,Chubut,60 a 64,Varón,9583,8557
2013,26,Chubut,65 a 69,Mujer,7875,6935
2013,26,Chubut,65 a 69,Varón,7115,6261
2013,26,Chubut,70 a 74,Mujer,5987,5367
2013,26,Chubut,70 a 74,Varón,4948,4396
2013,26,Chubut,75 a 79,Mujer,4466,4083
2013,26,Chubut,75 a 79,Varón,3233,2975
2013,26,Chubut,80+,Mujer,5789,5019
2013,26,Chubut,80+,Varón,3249,2895
2013,30,Entre Ríos,20 a 24,Mujer,52436,49772
2013,30,Entre Ríos,20 a 24,Varón,53552,50176
2013,30,Entre Ríos,25 a 29,Mujer,47664,47137
2013,30,Entre Ríos,25 a 29,Varón,47493,46806
2013,30,Entre Ríos,30 a 34,Mujer,47276,46511
2013,30,Entre Ríos,30 a 34,Varón,46376,45663
2013,30,Entre Ríos,35 a 39,Mujer,44893,41003
2013,30,Entre Ríos,35 a 39,Varón,43979,40292
2013,30,Entre Ríos,40 a 44,Mujer,38665,36228
2013,30,Entre Ríos,40 a 44,Varón,37884,35416
2013,30,Entre Ríos,45 a 49,Mujer,35535,35263
2013,30,Entre Ríos,45 a 49,Varón,34358,33736
2013,30,Entre Ríos,50 a 54,Mujer,34277,32974
2013,30,Entre Ríos,50 a 54,Varón,32220,31042
2013,30,Entre Ríos,55 a 59,Mujer,31389,30073
2013,30,Entre Ríos,55 a 59,Varón,29158,28519
2013,30,Entre Ríos,60 a 64,Mujer,28192,26636
2013,30,Entre Ríos,60 a 64,Varón,25670,24227
2013,30,Entre Ríos,65 a 69,Mujer,24230,22404
2013,30,Entre Ríos,65 a 69,Varón,20648,19065
2013,30,Entre Ríos,70 a 74,Mujer,19783,18668
2013,30,Entre Ríos,70 a 74,Varón,15304,14002
2013,30,Entre Ríos,75 a 79,Mujer,15897,15372
2013,30,Entre Ríos,75 a 79,Varón,10317,9656
2013,30,Entre Ríos,80+,Mujer,22085,20414
2013,30,Entre Ríos,80+,Varón,9807,9110
2013,34,Formosa,20 a 24,Mujer,25494,22662
2013,34,Formosa,20 a 24,Varón,25748,22066
2013,34,Formosa,25 a 29,Mujer,19919,19825
2013,34,Formosa,25 a 29,Varón,18771,18677
2013,34,Formosa,30 a 34,Mujer,19217,19240
2013,34,Formosa,30 a 34,Varón,17843,18044
2013,34,Formosa,35 a 39,Mujer,18177,16890
2013,34,Formosa,35 a 39,Varón,16914,15819
2013,34,Formosa,40 a 44,Mujer,15931,15281
2013,34,Formosa,40 a 44,Varón,14991,14641
2013,34,Formosa,45 a 49,Mujer,14547,14004
2013,34,Formosa,45 a 49,Varón,14278,14093
2013,34,Formosa,50 a 54,Mujer,13383,12937
2013,34,Formosa,50 a 54,Varón,13368,12769
2013,34,Formosa,55 a 59,Mujer,12029,10887
2013,34,Formosa,55 a 59,Varón,11753,10984
2013,34,Formosa,60 a 64,Mujer,9660,8503
2013,34,Formosa,60 a 64,Varón,9532,8488
2013,34,Formosa,65 a 69,Mujer,7437,6726
2013,34,Formosa,65 a 69,Varón,7075,6517
2013,34,Formosa,70 a 74,Mujer,5797,5272
2013,34,Formosa,70 a 74,Varón,5287,4933
2013,34,Formosa,75 a 79,Mujer,4258,3832
2013,34,Formosa,75 a 79,Varón,3672,3344
2013,34,Formosa,80+,Mujer,5024,4395
2013,34,Formosa,80+,Varón,3646,3182
2013,38,Jujuy,20 a 24,Mujer,31299,28580
2013,38,Jujuy,20 a 24,Varón,31398,28189
2013,38,Jujuy,25 a 29,Mujer,26803,27218
2013,38,Jujuy,25 a 29,Varón,25957,26443
2013,38,Jujuy,30 a 34,Mujer,27364,27103
2013,38,Jujuy,30 a 34,Varón,26488,26298
2013,38,Jujuy,35 a 39,Mujer,25926,23173
2013,38,Jujuy,35 a 39,Varón,25051,22146
2013,38,Jujuy,40 a 44,Mujer,21366,19220
2013,38,Jujuy,40 a 44,Varón,20181,17942
2013,38,Jujuy,45 a 49,Mujer,18247,17442
2013,38,Jujuy,45 a 49,Varón,16804,16015
2013,38,Jujuy,50 a 54,Mujer,16771,16061
2013,38,Jujuy,50 a 54,Varón,15133,14511
2013,38,Jujuy,55 a 59,Mujer,15152,14244
2013,38,Jujuy,55 a 59,Varón,13556,13061
2013,38,Jujuy,60 a 64,Mujer,12939,11770
2013,38,Jujuy,60 a 64,Varón,11641,10601
2013,38,Jujuy,65 a 69,Mujer,10271,9134
2013,38,Jujuy,65 a 69,Varón,8940,8100
2013,38,Jujuy,70 a 74,Mujer,7728,6983
2013,38,Jujuy,70 a 74,Varón,6494,6011
2013,38,Jujuy,75 a 79,Mujer,5636,5166
2013,38,Jujuy,75 a 79,Varón,4517,4154
2013,38,Jujuy,80+,Mujer,6693,5755
2013,38,Jujuy,80+,Varón,4229,3646
2013,42,La Pampa,20 a 24,Mujer,12932,12275
2013,42,La Pampa,20 a 24,Varón,13467,12709
2013,42,La Pampa,25 a 29,Mujer,11994,11835
2013,42,La Pampa,25 a 29,Varón,12199,12017
2013,42,La Pampa,30 a 34,Mujer,12143,11899
2013,42,La Pampa,30 a 34,Varón,12148,11985
2013,42,La Pampa,35 a 39,Mujer,11676,10860
2013,42,La Pampa,35 a 39,Varón,11616,10705
2013,42,La Pampa,40 a 44,Mujer,10403,9892
2013,42,La Pampa,40 a 44,Varón,10173,9719
2013,42,La Pampa,45 a 49,Mujer,9728,9530
2013,42,La Pampa,45 a 49,Varón,9576,9499
2013,42,La Pampa,50 a 54,Mujer,9159,8666
2013,42,La Pampa,50 a 54,Varón,9100,8724
2013,42,La Pampa,55 a 59,Mujer,8214,7928
2013,42,La Pampa,55 a 59,Varón,8204,7997
2013,42,La Pampa,60 a 64,Mujer,7506,7223
2013,42,La Pampa,60 a 64,Varón,7349,7001
2013,42,La Pampa,65 a 69,Mujer,6567,6110
2013,42,La Pampa,65 a 69,Varón,6122,5708
2013,42,La Pampa,70 a 74,Mujer,5371,5012
2013,42,La Pampa,70 a 74,Varón,4613,4202
2013,42,La Pampa,75 a 79,Mujer,4241,3988
2013,42,La Pampa,75 a 79,Varón,3161,3017
2013,42,La Pampa,80+,Mujer,6036,5636
2013,42,La Pampa,80+,Varón,3313,2983
2013,46,La Rioja,20 a 24,Mujer,17103,15396
2013,46,La Rioja,20 a 24,Varón,17165,15233
2013,46,La Rioja,25 a 29,Mujer,14651,13927
2013,46,La Rioja,25 a 29,Varón,14479,13844
2013,46,La Rioja,30 a 34,Mujer,14003,13778
2013,46,La Rioja,30 a 34,Varón,13856,13535
2013,46,La Rioja,35 a 39,Mujer,13060,11438
2013,46,La Rioja,35 a 39,Varón,12790,11235
2013,46,La Rioja,40 a 44,Mujer,10476,9565
2013,46,La Rioja,40 a 44,Varón,10354,9507
2013,46,La Rioja,45 a 49,Mujer,9177,8845
2013,46,La Rioja,45 a 49,Varón,9109,8858
2013,46,La Rioja,50 a 54,Mujer,8438,7848
2013,46,La Rioja,50 a 54,Varón,8427,7973
2013,46,La Rioja,55 a 59,Mujer,7427,6940
2013,46,La Rioja,55 a 59,Varón,7481,7019
2013,46,La Rioja,60 a 64,Mujer,6336,5602
2013,46,La Rioja,60 a 64,Varón,6205,5531
2013,46,La Rioja,65 a 69,Mujer,4864,4296
2013,46,La Rioja,65 a 69,Varón,4608,4058
2013,46,La Rioja,70 a 74,Mujer,3709,3428
2013,46,La Rioja,70 a 74,Varón,3180,2793
2013,46,La Rioja,75 a 79,Mujer,2856,2666
2013,46,La Rioja,75 a 79,Varón,2090,1988
2013,46,La Rioja,80+,Mujer,3825,3380
2013,46,La Rioja,80+,Varón,2150,1961
2013,50,Mendoza,20 a 24,Mujer,77907,74634
2013,50,Mendoza,20 a 24,Varón,79661,75959
2013,50,Mendoza,25 a 29,Mujer,71691,68614
2013,50,Mendoza,25 a 29,Varón,72533,69161
2013,50,Mendoza,30 a 34,Mujer,67779,66688
2013,50,Mendoza,30 a 34,Varón,67402,65347
2013,50,Mendoza,35 a 39,Mujer,64163,58722
2013,50,Mendoza,35 a 39,Varón,62070,56270
2013,50,Mendoza,40 a 44,Mujer,54916,50641
2013,50,Mendoza,40 a 44,Varón,52086,47655
2013,50,Mendoza,45 a 49,Mujer,48865,47710
2013,50,Mendoza,45 a 49,Varón,45536,44110
2013,50,Mendoza,50 a 54,Mujer,46442,45616
2013,50,Mendoza,50 a 54,Varón,42618,41781
2013,50,Mendoza,55 a 59,Mujer,44433,43908
2013,50,Mendoza,55 a 59,Varón,39854,39383
2013,50,Mendoza,60 a 64,Mujer,41621,39318
2013,50,Mendoza,60 a 64,Varón,36253,34473
2013,50,Mendoza,65 a 69,Mujer,35413,32053
2013,50,Mendoza,65 a 69,Varón,29751,26982
2013,50,Mendoza,70 a 74,Mujer,27657,25403
2013,50,Mendoza,70 a 74,Varón,21724,19972
2013,50,Mendoza,75 a 79,Mujer,21283,20597
2013,50,Mendoza,75 a 79,Varón,15183,14705
2013,50,Mendoza,80+,Mujer,29364,26795
2013,50,Mendoza,80+,Varón,16331,14861
2013,54,Misiones,20 a 24,Mujer,52608,47602
2013,54,Misiones,20 a 24,Varón,52457,46576
2013,54,Misiones,25 a 29,Mujer,43125,41976
2013,54,Misiones,25 a 29,Varón,41629,40583
2013,54,Misiones,30 a 34,Mujer,40564,39332
2013,54,Misiones,30 a 34,Varón,39023,38075
2013,54,Misiones,35 a 39,Mujer,37105,33867
2013,54,Misiones,35 a 39,Varón,35895,32837
2013,54,Misiones,40 a 44,Mujer,31666,29813
2013,54,Misiones,40 a 44,Varón,30562,28980
2013,54,Misiones,45 a 49,Mujer,28722,28037
2013,54,Misiones,45 a 49,Varón,28098,28019
2013,54,Misiones,50 a 54,Mujer,26539,24634
2013,54,Misiones,50 a 54,Varón,26648,25147
2013,54,Misiones,55 a 59,Mujer,22580,20437
2013,54,Misiones,55 a 59,Varón,22904,20976
2013,54,Misiones,60 a 64,Mujer,18125,15965
2013,54,Misiones,60 a 64,Varón,18164,16032
2013,54,Misiones,65 a 69,Mujer,13794,12375
2013,54,Misiones,65 a 69,Varón,13240,12022
2013,54,Misiones,70 a 74,Mujer,10574,9829
2013,54,Misiones,70 a 74,Varón,9526,8902
2013,54,Misiones,75 a 79,Mujer,8000,7278
2013,54,Misiones,75 a 79,Varón,6459,5988
2013,54,Misiones,80+,Mujer,9390,7965
2013,54,Misiones,80+,Varón,6096,5466
2013,58,Neuquén,20 a 24,Mujer,24834,23866
