anio,prov_id,prov_nombre,grupo_edad_10,sexo,proy_pob,pob_est
2005,02,CABA,20 a 29,Mujer,243701,239187
2005,02,CABA,20 a 29,Varón,228321,228216
2005,02,CABA,30 a 39,Mujer,224243,236079
2005,02,CABA,30 a 39,Varón,213307,222466
2005,02,CABA,40 a 49,Mujer,194853,185857
2005,02,CABA,40 a 49,Varón,176243,164611
2005,02,CABA,50 a 59,Mujer,187843,181273
2005,02,CABA,50 a 59,Varón,153967,146892
2005,02,CABA,60 a 69,Mujer,169062,159298
2005,02,CABA,60 a 69,Varón,118792,116896
2005,02,CABA,70 a 79,Mujer,147823,121928
2005,02,CABA,70 a 79,Varón,86161,75226
2005,02,CABA,80+,Mujer,100219,101710
2005,02,CABA,80+,Varón,39349,43137
2005,06,Buenos Aires,20 a 29,Mujer,1212729,1241994
2005,06,Buenos Aires,20 a 29,Varón,1241307,1248067
2005,06,Buenos Aires,30 a 39,Mujer,1010635,1148888
2005,06,Buenos Aires,30 a 39,Varón,1017305,1126881
2005,06,Buenos Aires,40 a 49,Mujer,873313,927339
2005,06,Buenos Aires,40 a 49,Varón,826228,887183
2005,06,Buenos Aires,50 a 59,Mujer,771036,811446
2005,06,Buenos Aires,50 a 59,Varón,694872,749592
2005,06,Buenos Aires,60 a 69,Mujer,577304,635955
2005,06,Buenos Aires,60 a 69,Varón,493284,547287
2005,06,Buenos Aires,70 a 79,Mujer,447520,436264
2005,06,Buenos Aires,70 a 79,Varón,306565,311545
2005,06,Buenos Aires,80+,Mujer,211345,273339
2005,06,Buenos Aires,80+,Varón,103959,131209
2005,10,Catamarca,20 a 29,Mujer,30248,29528
2005,10,Catamarca,20 a 29,Varón,31390,30082
2005,10,Catamarca,30 a 39,Mujer,23062,27059
2005,10,Catamarca,30 a 39,Varón,23915,26979
2005,10,Catamarca,40 a 49,Mujer,18606,19839
2005,10,Catamarca,40 a 49,Varón,19310,19917
2005,10,Catamarca,50 a 59,Mujer,14919,16648
2005,10,Catamarca,50 a 59,Varón,15124,16734
2005,10,Catamarca,60 a 69,Mujer,10039,11676
2005,10,Catamarca,60 a 69,Varón,8974,10994
2005,10,Catamarca,70 a 79,Mujer,7177,7390
2005,10,Catamarca,70 a 79,Varón,5396,5693
2005,10,Catamarca,80+,Mujer,3101,4389
2005,10,Catamarca,80+,Varón,1816,2409
2005,14,Córdoba,20 a 29,Mujer,282514,272518
2005,14,Córdoba,20 a 29,Varón,287524,272371
2005,14,Córdoba,30 a 39,Mujer,210583,241886
2005,14,Córdoba,30 a 39,Varón,213479,238386
2005,14,Córdoba,40 a 49,Mujer,189098,194566
2005,14,Córdoba,40 a 49,Varón,180777,185136
2005,14,Córdoba,50 a 59,Mujer,170102,173796
2005,14,Córdoba,50 a 59,Varón,155691,159777
2005,14,Córdoba,60 a 69,Mujer,133541,142743
2005,14,Córdoba,60 a 69,Varón,113005,121542
2005,14,Córdoba,70 a 79,Mujer,101148,97928
2005,14,Córdoba,70 a 79,Varón,70342,70161
2005,14,Córdoba,80+,Mujer,49847,60672
2005,14,Córdoba,80+,Varón,23479,29155
2005,18,Corrientes,20 a 29,Mujer,83385,83699
2005,18,Corrientes,20 a 29,Varón,84214,80733
2005,18,Corrientes,30 a 39,Mujer,59154,68400
2005,18,Corrientes,30 a 39,Varón,57748,64105
2005,18,Corrientes,40 a 49,Mujer,53391,55919
2005,18,Corrientes,40 a 49,Varón,51931,52960
2005,18,Corrientes,50 a 59,Mujer,40394,46871
2005,18,Corrientes,50 a 59,Varón,40887,45808
2005,18,Corrientes,60 a 69,Mujer,28383,32062
2005,18,Corrientes,60 a 69,Varón,24867,30149
2005,18,Corrientes,70 a 79,Mujer,18634,20508
2005,18,Corrientes,70 a 79,Varón,14021,15473
2005,18,Corrientes,80+,Mujer,8506,10929
2005,18,Corrientes,80+,Varón,4844,6201
2005,22,Chaco,20 a 29,Mujer,86664,89802
2005,22,Chaco,20 a 29,Varón,88246,86810
2005,22,Chaco,30 a 39,Mujer,61165,72859
2005,22,Chaco,30 a 39,Varón,60093,69372
2005,22,Chaco,40 a 49,Mujer,54918,57024
2005,22,Chaco,40 a 49,Varón,54752,54585
2005,22,Chaco,50 a 59,Mujer,39620,46895
2005,22,Chaco,50 a 59,Varón,41264,46393
2005,22,Chaco,60 a 69,Mujer,27401,30197
2005,22,Chaco,60 a 69,Varón,24657,28363
2005,22,Chaco,70 a 79,Mujer,17748,19348
2005,22,Chaco,70 a 79,Varón,13677,14901
2005,22,Chaco,80+,Mujer,5982,9522
2005,22,Chaco,80+,Varón,3833,5387
2005,26,Chubut,20 a 29,Mujer,36737,42389
2005,26,Chubut,20 a 29,Varón,38307,43610
2005,26,Chubut,30 a 39,Mujer,30744,39840
2005,26,Chubut,30 a 39,Varón,31219,40267
2005,26,Chubut,40 a 49,Mujer,26677,29772
2005,26,Chubut,40 a 49,Varón,27159,29672
2005,26,Chubut,50 a 59,Mujer,20155,23882
2005,26,Chubut,50 a 59,Varón,20202,23664
2005,26,Chubut,60 a 69,Mujer,13169,15826
2005,26,Chubut,60 a 69,Varón,12664,14818
2005,26,Chubut,70 a 79,Mujer,8115,9450
2005,26,Chubut,70 a 79,Varón,6444,7371
2005,26,Chubut,80+,Mujer,3315,5019
2005,26,Chubut,80+,Varón,1902,2895
2005,30,Entre Ríos,20 a 29,Mujer,96802,96909
2005,30,Entre Ríos,20 a 29,Varón,99477,96982
2005,30,Entre Ríos,30 a 39,Mujer,76493,87514
2005,30,Entre Ríos,30 a 39,Varón,77937,85955
2005,30,Entre Ríos,40 a 49,Mujer,69905,71491
2005,30,Entre Ríos,40 a 49,Varón,68178,69152
2005,30,Entre Ríos,50 a 59,Mujer,59118,63047
2005,30,Entre Ríos,50 a 59,Varón,57221,59561
2005,30,Entre Ríos,60 a 69,Mujer,45222,49040
2005,30,Entre Ríos,60 a 69,Varón,39595,43292
2005,30,Entre Ríos,70 a 79,Mujer,33826,34040
2005,30,Entre Ríos,70 a 79,Varón,22355,23658
2005,30,Entre Ríos,80+,Mujer,16969,20414
2005,30,Entre Ríos,80+,Varón,7874,9110
2005,34,Formosa,20 a 29,Mujer,41417,42487
2005,34,Formosa,20 a 29,Varón,42180,40743
2005,34,Formosa,30 a 39,Mujer,30973,36130
2005,34,Formosa,30 a 39,Varón,29878,33863
2005,34,Formosa,40 a 49,Mujer,27213,29285
2005,34,Formosa,40 a 49,Varón,27608,28734
2005,34,Formosa,50 a 59,Mujer,19295,23824
2005,34,Formosa,50 a 59,Varón,20272,23753
2005,34,Formosa,60 a 69,Mujer,12300,15229
2005,34,Formosa,60 a 69,Varón,12470,15005
2005,34,Formosa,70 a 79,Mujer,7425,9104
2005,34,Formosa,70 a 79,Varón,6778,8277
2005,34,Formosa,80+,Mujer,2635,4395
2005,34,Formosa,80+,Varón,2076,3182
2005,38,Jujuy,20 a 29,Mujer,57601,55798
2005,38,Jujuy,20 a 29,Varón,57862,54632
2005,38,Jujuy,30 a 39,Mujer,41881,50276
2005,38,Jujuy,30 a 39,Varón,41205,48444
2005,38,Jujuy,40 a 49,Mujer,34432,36662
2005,38,Jujuy,40 a 49,Varón,31750,33957
2005,38,Jujuy,50 a 59,Mujer,26666,30305
2005,38,Jujuy,50 a 59,Varón,24907,27572
2005,38,Jujuy,60 a 69,Mujer,17746,20904
2005,38,Jujuy,60 a 69,Varón,16345,18701
2005,38,Jujuy,70 a 79,Mujer,10869,12149
2005,38,Jujuy,70 a 79,Varón,9052,10165
2005,38,Jujuy,80+,Mujer,4110,5755
2005,38,Jujuy,80+,Varón,2679,3646
2005,42,La Pampa,20 a 29,Mujer,24322,24110
2005,42,La Pampa,20 a 29,Varón,25718,24726
2005,42,La Pampa,30 a 39,Mujer,21033,22759
2005,42,La Pampa,30 a 39,Varón,21551,22690
2005,42,La Pampa,40 a 49,Mujer,18908,19422
2005,42,La Pampa,40 a 49,Varón,19402,19218
2005,42,La Pampa,50 a 59,Mujer,16015,16594
2005,42,La Pampa,50 a 59,Varón,16292,16721
2005,42,La Pampa,60 a 69,Mujer,12292,13333
2005,42,La Pampa,60 a 69,Varón,11868,12709
2005,42,La Pampa,70 a 79,Mujer,8654,9000
2005,42,La Pampa,70 a 79,Varón,6778,7219
2005,42,La Pampa,80+,Mujer,4440,5636
2005,42,La Pampa,80+,Varón,2310,2983
2005,46,La Rioja,20 a 29,Mujer,28575,29323
2005,46,La Rioja,20 a 29,Varón,29413,29077
2005,46,La Rioja,30 a 39,Mujer,21098,25216
2005,46,La Rioja,30 a 39,Varón,21817,24770
2005,46,La Rioja,40 a 49,Mujer,17179,18410
2005,46,La Rioja,40 a 49,Varón,17584,18365
2005,46,La Rioja,50 a 59,Mujer,12830,14788
2005,46,La Rioja,50 a 59,Varón,13227,14992
2005,46,La Rioja,60 a 69,Mujer,8413,9898
2005,46,La Rioja,60 a 69,Varón,7850,9589
2005,46,La Rioja,70 a 79,Mujer,5405,6094
2005,46,La Rioja,70 a 79,Varón,4467,4781
2005,46,La Rioja,80+,Mujer,2210,3380
2005,46,La Rioja,80+,Varón,1437,1961
2005,50,Mendoza,20 a 29,Mujer,140127,143248
2005,50,Mendoza,20 a 29,Varón,143112,145120
2005,50,Mendoza,30 a 39,Mujer,108918,125410
2005,50,Mendoza,30 a 39,Varón,105546,121617
2005,50,Mendoza,40 a 49,Mujer,94754,98351
2005,50,Mendoza,40 a 49,Varón,87288,91765
2005,50,Mendoza,50 a 59,Mujer,86087,89524
2005,50,Mendoza,50 a 59,Varón,77716,81164
2005,50,Mendoza,60 a 69,Mujer,62151,71371
2005,50,Mendoza,60 a 69,Varón,53773,61455
2005,50,Mendoza,70 a 79,Mujer,45065,46000
2005,50,Mendoza,70 a 79,Varón,33722,34677
2005,50,Mendoza,80+,Mujer,20531,26795
2005,50,Mendoza,80+,Varón,11904,14861
2005,54,Misiones,20 a 29,Mujer,83339,89578
2005,54,Misiones,20 a 29,Varón,84032,87159
2005,54,Misiones,30 a 39,Mujer,61786,73199
2005,54,Misiones,30 a 39,Varón,61430,70912
2005,54,Misiones,40 a 49,Mujer,53744,57850
2005,54,Misiones,40 a 49,Varón,54941,56999
2005,54,Misiones,50 a 59,Mujer,36415,45071
2005,54,Misiones,50 a 59,Varón,38632,46123
2005,54,Misiones,60 a 69,Mujer,24195,28340
2005,54,Misiones,60 a 69,Varón,23847,28054
2005,54,Misiones,70 a 79,Mujer,14977,17107
2005,54,Misiones,70 a 79,Varón,13377,14890
2005,54,Misiones,80+,Mujer,5568,7965
2005,54,Misiones,80+,Varón,3941,5466
2005,58,Neuquén,20 a 29,Mujer,44018,47321
2005,58,Neuquén,20 a 29,Varón,44988,47728
2005,58,Neuquén,30 a 39,Mujer,38416,45041
2005,58,Neuquén,30 a 39,Varón,37854,43939
2005,58,Neuquén,40 a 49,Mujer,31759,34847
2005,58,Neuquén,40 a 49,Varón,31054,33300
2005,58,Neuquén,50 a 59,Mujer,22650,26677
2005,58,Neuquén,50 a 59,Varón,22330,25989
2005,58,Neuquén,60 a 69,Mujer,13164,16656
2005,58,Neuquén,60 a 69,Varón,12696,15937
2005,58,Neuquén,70 a 79,Mujer,7885,9002
2005,58,Neuquén,70 a 79,Varón,6188,7371
2005,58,Neuquén,80+,Mujer,3410,4648
2005,58,Neuquén,80+,Varón,1899,2663
2005,62,Río Negro,20 a 29,Mujer,46500,50867
2005,62,Río Negro,20 a 29,Varón,47546,51658
2005,62,Río Negro,30 a 39,Mujer,39579,48271
2005,62,Río Negro,30 a 39,Varón,38921,47076
2005,62,Río Negro,40 a 49,Mujer,35740,38720
2005,62,Río Negro,40 a 49,Varón,34668,37436
2005,62,Río Negro,50 a 59,Mujer,27633,31683
2005,62,Río Negro,50 a 59,Varón,27566,30913
2005,62,Río Negro,60 a 69,Mujer,18573,22299
2005,62,Río Negro,60 a 69,Varón,18249,21326
2005,62,Río Negro,70 a 79,Mujer,11755,13149
2005,62,Río Negro,70 a 79,Varón,9911,11056
2005,62,Río Negro,80+,Mujer,4772,7326
2005,62,Río Negro,80+,Varón,3296,4361
2005,66,Salta,20 a 29,Mujer,99879,101105
2005,66,Salta,20 a 29,Varón,98996,98520
2005,66,Salta,30 a 39,Mujer,73644,86456
2005,66,Salta,30 a 39,Varón,72145,81823
2005,66,Salta,40 a 49,Mujer,58736,63821
2005,66,Salta,40 a 49,Varón,57319,61078
2005,66,Salta,50 a 59,Mujer,45513,51141
2005,66,Salta,50 a 59,Varón,43711,48303
2005,66,Salta,60 a 69,Mujer,29298,35343
2005,66,Salta,60 a 69,Varón,27718,32303
2005,66,Salta,70 a 79,Mujer,18470,21135
2005,66,Salta,70 a 79,Varón,15878,17844
2005,66,Salta,80+,Mujer,7296,10795
2005,66,Salta,80+,Varón,4826,6793
2005,70,San Juan,20 a 29,Mujer,55281,53972
2005,70,San Juan,20 a 29,Varón,56627,55025
2005,70,San Juan,30 a 39,Mujer,43847,48706
2005,70,San Juan,30 a 39,Varón,43090,48157
2005,70,San Juan,40 a 49,Mujer,36735,37731
2005,70,San Juan,40 a 49,Varón,33961,35454
2005,70,San Juan,50 a 59,Mujer,32501,33620
2005,70,San Juan,50 a 59,Varón,29489,30064
2005,70,San Juan,60 a 69,Mujer,22557,25952
2005,70,San Juan,60 a 69,Varón,19243,22262
2005,70,San Juan,70 a 79,Mujer,14949,15390
2005,70,San Juan,70 a 79,Varón,11351,11510
2005,70,San Juan,80+,Mujer,6060,7860
2005,70,San Juan,80+,Varón,3745,4512
2005,74,San Luis,20 a 29,Mujer,33159,34465
2005,74,San Luis,20 a 29,Varón,34140,34071
2005,74,San Luis,30 a 39,Mujer,26535,32029
2005,74,San Luis,30 a 39,Varón,27806,31792
2005,74,San Luis,40 a 49,Mujer,22729,24863
2005,74,San Luis,40 a 49,Varón,22918,24976
2005,74,San Luis,50 a 59,Mujer,18366,20990
2005,74,San Luis,50 a 59,Varón,18524,20512
2005,74,San Luis,60 a 69,Mujer,13051,15775
2005,74,San Luis,60 a 69,Varón,12207,14590
2005,74,San Luis,70 a 79,Mujer,8511,9507
2005,74,San Luis,70 a 79,Varón,6709,7553
2005,74,San Luis,80+,Mujer,3632,5366
2005,74,San Luis,80+,Varón,2166,2829
2005,78,Santa Cruz,20 a 29,Mujer,16123,23140
2005,78,Santa Cruz,20 a 29,Varón,17407,25478
2005,78,Santa Cruz,30 a 39,Mujer,16205,21647
2005,78,Santa Cruz,30 a 39,Varón,16524,23588
2005,78,Santa Cruz,40 a 49,Mujer,13093,15297
2005,78,Santa Cruz,40 a 49,Varón,14146,16602
2005,78,Santa Cruz,50 a 59,Mujer,8644,10995
2005,78,Santa Cruz,50 a 59,Varón,9428,12131
2005,78,Santa Cruz,60 a 69,Mujer,5276,6600
2005,78,Santa Cruz,60 a 69,Varón,5480,6458
2005,78,Santa Cruz,70 a 79,Mujer,2935,3512
2005,78,Santa Cruz,70 a 79,Varón,2656,3061
2005,78,Santa Cruz,80+,Mujer,1024,1495
2005,78,Santa Cruz,80+,Varón,647,984
2005,82,Santa Fe,20 a 29,Mujer,268816,266632
2005,82,Santa Fe,20 a 29,Varón,275976,267420
2005,82,Santa Fe,30 a 39,Mujer,200714,233915
2005,82,Santa Fe,30 a 39,Varón,202352,229648
2005,82,Santa Fe,40 a 49,Mujer,185500,187158
2005,82,Santa Fe,40 a 49,Varón,179091,179642
2005,82,Santa Fe,50 a 59,Mujer,163505,170349
2005,82,Santa Fe,50 a 59,Varón,152568,158752
2005,82,Santa Fe,60 a 69,Mujer,131181,136948
2005,82,Santa Fe,60 a 69,Varón,111266,116654
2005,82,Santa Fe,70 a 79,Mujer,105656,100858
2005,82,Santa Fe,70 a 79,Varón,70250,69911
2005,82,Santa Fe,80+,Mujer,55189,67309
2005,82,Santa Fe,80+,Varón,24902,30934
2005,86,Santiago del Estero,20 a 29,Mujer,71285,69691
2005,86,Santiago del Estero,20 a 29,Varón,75017,68355
2005,86,Santiago del Estero,30 a 39,Mujer,50140,59949
2005,86,Santiago del Estero,30 a 39,Varón,51946,58360
2005,86,Santiago del Estero,40 a 49,Mujer,41183,42626
2005,86,Santiago del Estero,40 a 49,Varón,41886,43299
2005,86,Santiago del Estero,50 a 59,Mujer,32442,36278
2005,86,Santiago del Estero,50 a 59,Varón,34487,36907
2005,86,Santiago del Estero,60 a 69,Mujer,23191,25781
2005,86,Santiago del Estero,60 a 69,Varón,21929,25040
2005,86,Santiago del Estero,70 a 79,Mujer,15440,16769
2005,86,Santiago del Estero,70 a 79,Varón,12566,13548
2005,86,Santiago del Estero,80+,Mujer,6247,9462
2005,86,Santiago del Estero,80+,Varón,4137,5468
2005,90,Tucumán,20 a 29,Mujer,130140,123888
2005,90,Tucumán,20 a 29,Varón,131284,122597
2005,90,Tucumán,30 a 39,Mujer,87800,106238
2005,90,Tucumán,30 a 39,Varón,87686,103095
2005,90,Tucumán,40 a 49,Mujer,77994,77831
2005,90,Tucumán,40 a 49,Varón,73981,73627
2005,90,Tucumán,50 a 59,Mujer,65473,71659
2005,90,Tucumán,50 a 59,Varón,63317,67333
2005,90,Tucumán,60 a 69,Mujer,41612,48885
2005,90,Tucumán,60 a 69,Varón,36719,44157
2005,90,Tucumán,70 a 79,Mujer,30425,30700
2005,90,Tucumán,70 a 79,Varón,22281,22656
2005,90,Tucumán,80+,Mujer,12082,16936
2005,90,Tucumán,80+,Varón,6817,9437
2005,94,Tierra del Fuego,20 a 29,Mujer,8350,10947
2005,94,Tierra del Fuego,20 a 29,Varón,8825,11579
2005,94,Tierra del Fuego,30 a 39,Mujer,9175,10584
2005,94,Tierra del Fuego,30 a 39,Varón,9092,10983
2005,94,Tierra del Fuego,40 a 49,Mujer,8288,8665
2005,94,Tierra del Fuego,40 a 49,Varón,9390,8932
2005,94,Tierra del Fuego,50 a 59,Mujer,4238,5910
2005,94,Tierra del Fuego,50 a 59,Varón,4843,6577
2005,94,Tierra del Fuego,60 a 69,Mujer,2002,2677
2005,94,Tierra del Fuego,60 a 69,Varón,1979,2766
2005,94,Tierra del Fuego,70 a 79,Mujer,986,1193
2005,94,Tierra del Fuego,70 a 79,Varón,805,989
2005,94,Tierra del Fuego,80+,Mujer,286,532
2005,94,Tierra del Fuego,80+,Varón,194,268
2009,02,CABA,20 a 29,Mujer,239586,239187
2009,02,CABA,20 a 29,Varón,228549,228216
2009,02,CABA,30 a 39,Mujer,231971,236079
2009,02,CABA,30 a 39,Varón,218876,222466
2009,02,CABA,40 a 49,Mujer,186872,185857
2009,02,CABA,40 a 49,Varón,165401,164611
2009,02,CABA,50 a 59,Mujer,182036,181273
2009,02,CABA,50 a 59,Varón,147249,146892
2009,02,CABA,60 a 69,Mujer,160105,159298
2009,02,CABA,60 a 69,Varón,117089,116896
2009,02,CABA,70 a 79,Mujer,120959,121928
2009,02,CABA,70 a 79,Varón,75577,75226
2009,02,CABA,80+,Mujer,99252,101710
2009,02,CABA,80+,Varón,41602,43137
2009,06,Buenos Aires,20 a 29,Mujer,1233149,1241994
2009,06,Buenos Aires,20 a 29,Varón,1242516,1248067
2009,06,Buenos Aires,30 a 39,Mujer,1105727,1148888
2009,06,Buenos Aires,30 a 39,Varón,1090333,1126881
2009,06,Buenos Aires,40 a 49,Mujer,916921,927339
2009,06,Buenos Aires,40 a 49,Varón,873906,887183
2009,06,Buenos Aires,50 a 59,Mujer,794511,811446
2009,06,Buenos Aires,50 a 59,Varón,734437,749592
2009,06,Buenos Aires,60 a 69,Mujer,621569,635955
2009,06,Buenos Aires,60 a 69,Varón,533329,547287
2009,06,Buenos Aires,70 a 79,Mujer,433914,436264
2009,06,Buenos Aires,70 a 79,Varón,309236,311545
2009,06,Buenos Aires,80+,Mujer,246355,273339
2009,06,Buenos Aires,80+,Varón,119684,131209
2009,10,Catamarca,20 a 29,Mujer,29244,29528
2009,10,Catamarca,20 a 29,Varón,29894,30082
2009,10,Catamarca,30 a 39,Mujer,25459,27059
2009,10,Catamarca,30 a 39,Varón,25622,26979
2009,10,Catamarca,40 a 49,Mujer,19430,19839
2009,10,Catamarca,40 a 49,Varón,19573,19917
2009,10,Catamarca,50 a 59,Mujer,15738,16648
2009,10,Catamarca,50 a 59,Varón,15808,16734
2009,10,Catamarca,60 a 69,Mujer,11156,11676
2009,10,Catamarca,60 a 69,Varón,10308,10994
2009,10,Catamarca,70 a 79,Mujer,7235,7390
2009,10,Catamarca,70 a 79,Varón,5526,5693
2009,10,Catamarca,80+,Mujer,3900,4389
2009,10,Catamarca,80+,Varón,2263,2409
2009,14,Córdoba,20 a 29,Mujer,270799,272518
2009,14,Córdoba,20 a 29,Varón,271391,272371
2009,14,Córdoba,30 a 39,Mujer,233371,241886
2009,14,Córdoba,30 a 39,Varón,231003,238386
2009,14,Córdoba,40 a 49,Mujer,193092,194566
2009,14,Córdoba,40 a 49,Varón,183488,185136
2009,14,Córdoba,50 a 59,Mujer,171439,173796
2009,14,Córdoba,50 a 59,Varón,157669,159777
2009,14,Córdoba,60 a 69,Mujer,140088,142743
2009,14,Córdoba,60 a 69,Varón,119102,121542
2009,14,Córdoba,70 a 79,Mujer,97468,97928
2009,14,Córdoba,70 a 79,Varón,69450,70161
2009,14,Córdoba,80+,Mujer,55143,60672
2009,14,Córdoba,80+,Varón,26649,29155
2009,18,Corrientes,20 a 29,Mujer,82579,83699
2009,18,Corrientes,20 a 29,Varón,79930,80733
2009,18,Corrientes,30 a 39,Mujer,66307,68400
2009,18,Corrientes,30 a 39,Varón,62655,64105
2009,18,Corrientes,40 a 49,Mujer,54893,55919
2009,18,Corrientes,40 a 49,Varón,52379,52960
2009,18,Corrientes,50 a 59,Mujer,44210,46871
2009,18,Corrientes,50 a 59,Varón,43425,45808
2009,18,Corrientes,60 a 69,Mujer,31020,32062
2009,18,Corrientes,60 a 69,Varón,28509,30149
2009,18,Corrientes,70 a 79,Mujer,19833,20508
2009,18,Corrientes,70 a 79,Varón,14964,15473
2009,18,Corrientes,80+,Mujer,9922,10929
2009,18,Corrientes,80+,Varón,5773,6201
2009,22,Chaco,20 a 29,Mujer,87830,89802
2009,22,Chaco,20 a 29,Varón,85607,86810
2009,22,Chaco,30 a 39,Mujer,70024,72859
2009,22,Chaco,30 a 39,Varón,67354,69372
2009,22,Chaco,40 a 49,Mujer,56081,57024
2009,22,Chaco,40 a 49,Varón,54238,54585
2009,22,Chaco,50 a 59,Mujer,43838,46895
2009,22,Chaco,50 a 59,Varón,43992,46393
2009,22,Chaco,60 a 69,Mujer,29522,30197
2009,22,Chaco,60 a 69,Varón,27481,28363
2009,22,Chaco,70 a 79,Mujer,18590,19348
2009,22,Chaco,70 a 79,Varón,14454,14901
2009,22,Chaco,80+,Mujer,8401,9522
2009,22,Chaco,80+,Varón,5009,5387
2009,26,Chubut,20 a 29,Mujer,40877,42389
2009,26,Chubut,20 a 29,Varón,42054,43610
2009,26,Chubut,30 a 39,Mujer,37072,39840
2009,26,Chubut,30 a 39,Varón,37630,40267
2009,26,Chubut,40 a 49,Mujer,28850,29772
2009,26,Chubut,40 a 49,Varón,28910,29672
2009,26,Chubut,50 a 59,Mujer,22240,23882
2009,26,Chubut,50 a 59,Varón,22316,23664
2009,26,Chubut,60 a 69,Mujer,14901,15826
2009,26,Chubut,60 a 69,Varón,14094,14818
2009,26,Chubut,70 a 79,Mujer,8932,9450
2009,26,Chubut,70 a 79,Varón,7087,7371
2009,26,Chubut,80+,Mujer,4316,5019
2009,26,Chubut,80+,Varón,2489,2895
2009,30,Entre Ríos,20 a 29,Mujer,96028,96909
2009,30,Entre Ríos,20 a 29,Varón,96516,96982
2009,30,Entre Ríos,30 a 39,Mujer,84671,87514
2009,30,Entre Ríos,30 a 39,Varón,83761,85955
2009,30,Entre Ríos,40 a 49,Mujer,70800,71491
2009,30,Entre Ríos,40 a 49,Varón,68539,69152
2009,30,Entre Ríos,50 a 59,Mujer,61296,63047
2009,30,Entre Ríos,50 a 59,Varón,58395,59561
2009,30,Entre Ríos,60 a 69,Mujer,47976,49040
2009,30,Entre Ríos,60 a 69,Varón,42064,43292
2009,30,Entre Ríos,70 a 79,Mujer,33607,34040
2009,30,Entre Ríos,70 a 79,Varón,23178,23658
2009,30,Entre Ríos,80+,Mujer,18919,20414
2009,30,Entre Ríos,80+,Varón,8691,9110
2009,34,Formosa,20 a 29,Mujer,41688,42487
2009,34,Formosa,20 a 29,Varón,40264,40743
2009,34,Formosa,30 a 39,Mujer,34840,36130
2009,34,Formosa,30 a 39,Varón,33036,33863
2009,34,Formosa,40 a 49,Mujer,28494,29285
2009,34,Formosa,40 a 49,Varón,28146,28734
2009,34,Formosa,50 a 59,Mujer,21787,23824
2009,34,Formosa,50 a 59,Varón,22127,23753
2009,34,Formosa,60 a 69,Mujer,14296,15229
2009,34,Formosa,60 a 69,Varón,14166,15005
2009,34,Formosa,70 a 79,Mujer,8479,9104
2009,34,Formosa,70 a 79,Varón,7776,8277
2009,34,Formosa,80+,Mujer,3713,4395
2009,34,Formosa,80+,Varón,2834,3182
2009,38,Jujuy,20 a 29,Mujer,55390,55798
2009,38,Jujuy,20 a 29,Varón,54310,54632
2009,38,Jujuy,30 a 39,Mujer,47444,50276
2009,38,Jujuy,30 a 39,Varón,45775,48444
2009,38,Jujuy,40 a 49,Mujer,35964,36662
2009,38,Jujuy,40 a 49,Varón,33269,33957
2009,38,Jujuy,50 a 59,Mujer,28725,30305
2009,38,Jujuy,50 a 59,Varón,26432,27572
2009,38,Jujuy,60 a 69,Mujer,19804,20904
2009,38,Jujuy,60 a 69,Varón,17936,18701
2009,38,Jujuy,70 a 79,Mujer,11475,12149
2009,38,Jujuy,70 a 79,Varón,9693,10165
2009,38,Jujuy,80+,Mujer,4989,5755
2009,38,Jujuy,80+,Varón,3177,3646
2009,42,La Pampa,20 a 29,Mujer,23924,24110
2009,42,La Pampa,20 a 29,Varón,24634,24726
2009,42,La Pampa,30 a 39,Mujer,22238,22759
2009,42,La Pampa,30 a 39,Varón,22261,22690
2009,42,La Pampa,40 a 49,Mujer,19139,19422
2009,42,La Pampa,40 a 49,Varón,19081,19218
2009,42,La Pampa,50 a 59,Mujer,16249,16594
2009,42,La Pampa,50 a 59,Varón,16460,16721
2009,42,La Pampa,60 a 69,Mujer,12912,13333
2009,42,La Pampa,60 a 69,Varón,12364,12709
2009,42,La Pampa,70 a 79,Mujer,8823,9000
2009,42,La Pampa,70 a 79,Varón,7021,7219
2009,42,La Pampa,80+,Mujer,5112,5636
2009,42,La Pampa,80+,Varón,2779,2983
2009,46,La Rioja,20 a 29,Mujer,28722,29323
2009,46,La Rioja,20 a 29,Varón,28644,29077
2009,46,La Rioja,30 a 39,Mujer,23600,25216
2009,46,La Rioja,30 a 39,Varón,23520,24770
2009,46,La Rioja,40 a 49,Mujer,17824,18410
2009,46,La Rioja,40 a 49,Varón,17906,18365
2009,46,La Rioja,50 a 59,Mujer,13794,14788
2009,46,La Rioja,50 a 59,Varón,14060,14992
2009,46,La Rioja,60 a 69,Mujer,9403,9898
2009,46,La Rioja,60 a 69,Varón,8938,9589
2009,46,La Rioja,70 a 79,Mujer,5858,6094
2009,46,La Rioja,70 a 79,Varón,4647,4781
2009,46,La Rioja,80+,Mujer,2975,3380
2009,46,La Rioja,80+,Varón,1804,1961
2009,50,Mendoza,20 a 29,Mujer,141701,143248
2009,50,Mendoza,20 a 29,Varón,143541,145120
2009,50,Mendoza,30 a 39,Mujer,120322,125410
2009,50,Mendoza,30 a 39,Varón,116324,121617
2009,50,Mendoza,40 a 49,Mujer,97788,98351
2009,50,Mendoza,40 a 49,Varón,91001,91765
2009,50,Mendoza,50 a 59,Mujer,87556,89524
2009,50,Mendoza,50 a 59,Varón,79399,81164
2009,50,Mendoza,60 a 69,Mujer,68665,71371
